BARKOD_ARTIKLA,SIFRA_ARTIKLA,NAZIV_ARTIKLA,BRAND,ROBNA_STRUKTURA,JEDINICA_MJERE,NETO_KOLICINA,MPC,MPC_POSEBNA_PRODAJA,CIJENA_PO_JM,MPC_NAJNIZA_30,MPC_020525,DATUM_ULASKA_NOVOG_ARTIKLA,PRVA_CIJENA_NOVOG_ARTIKLA
7804661041210,10006482,"VINO SAUVIGNON 0,75 L EL EMPER",EL EMPERADOR,PAKIRANA HRANA I PIĆE,kom,"0,750","5,49",,"7,32",,"5,49",,
3858882682800,10006498,MOP SET 4/1 TRENDY,,NEPREHRANA,kom,"4,000","11,49",,"2,87",,"9,99",,
8606103924605,10006529,NAMAZ DVOBOJNI 250 g WALTZ,WALTZ,PAKIRANA HRANA I PIĆE,kom,"0,250","1,75",,7,,"1,75",,
8710447276587,10006574,GEL ZA TUŠ.250 ml  AXE EXCITE,AXE,NEPREHRANA,kom,"0,250","2,99",,"11,96",,"2,99",,
3850158406103,10006583,"LIKER ORAHOVAC PREM. 0,7 L MARAS",MARASKA,PAKIRANA HRANA I PIĆE,kom,"0,700","21,99",,"31,41",,"21,99",,
3858890476835,10006609,KEKS ZOBENI BRUSNICA 50 g BB,,PAKIRANA HRANA I PIĆE,kom,"0,050","1,05",,21,,"1,05",,
3858886102892,10006642,MED HRV.PČELARA CVJETNI 700 g,,PAKIRANA HRANA I PIĆE,kom,"0,700","9,99",,"14,27",,"9,99",,
3859890650706,10006658,"VINO DEBIT 0,187 L VINOPLOD",,PAKIRANA HRANA I PIĆE,kom,"0,187","2,49",,"13,32",,"2,49",,
4005800239267,10006700,HANSAPLAST CLASSIC 1mX6 cm,HANSAPLAST,NEPREHRANA,kom,"1,000","2,79",,"2,79",,"2,99",,
9062300106739,10006716,KAŠICA ŠLJIVE 125 g HIPP,HIPP FOOD,PAKIRANA HRANA I PIĆE,kom,"0,125","1,25",,10,,"1,25",,
5060335635181,10006757,"MONSTER ENERGY 4X0,5 L",MONSTER ENERGY,PAKIRANA HRANA I PIĆE,kom,"2,000","7,99",,4,,"7,99",,
3850355006885,10006759,SIR GRAND OVAL TRAPIST 450 g,,HLAĐENO I SMRZNUTO,kom,"0,450","7,99",,"17,76",,"7,99",,
5900617013064,10006774,PLOČICA PROTEIN ČOK.50 g GO ON,GO ON,PAKIRANA HRANA I PIĆE,kom,"0,050","1,59",,"31,8",,"1,59",,
3858881682603,10006825,TJ.RIŽI 55 400 g S JAJIMA CET,,PAKIRANA HRANA I PIĆE,kom,"0,400","1,69",,"4,23",,"1,69",,
4008400224022,10006832,KINDER MAXI 42 g,FERRERO SNACKS,PAKIRANA HRANA I PIĆE,kom,"0,042","1,05",,25,,"1,05",,
8691959414103,10006858,SAPUN TEK. 500 ml PRENS FRESH,PRENS,NEPREHRANA,kom,"0,500","1,59",,"3,18",,"1,59",,
3850142172168,10006870,"VINO PLAVAC MILI 0,75 L ISTRA",,PAKIRANA HRANA I PIĆE,kom,"0,750","10,99",,"14,65",,"10,99",,
5000204584257,10006896,AUTAN FAMILY JUNIOR LOS 100 ml,AUTAN,NEPREHRANA,kom,"0,100","9,49",,"94,9",,"9,49",,
3858882210553,10006560,MARGARIN STOLNI 500 g ZVIJE,ZVIJEZDA MARGARIN,HLAĐENO I SMRZNUTO,kom,"0,500","1,89",,"3,78",,"1,89",,
3574661486741,10006589,ULOŠCI CAREFREE MAXI 20kom,CAREFREE,NEPREHRANA,kom,"20,000","2,49",,"0,12",,"2,49",,
8690146085164,10006646,BOMBON GUM. SPAGH. COLA 80 g B,KERVAN,PAKIRANA HRANA I PIĆE,kom,"0,080","0,99",,"12,38",,"0,99",,
3850104277856,10006744,PAŠTETA PILEĆA 95 g AL PIKETA,PODRAVKA,PAKIRANA HRANA I PIĆE,kom,"0,095","1,29",,"13,58",,"1,29",,
3856020205331,10006745,ČAJ ĐUMBIR LIMUN 40 g PODRAVKA,PODRAVKA,PAKIRANA HRANA I PIĆE,kom,"0,040","2,69",,"67,25",,"2,69",,
3838700040678,10006765,BOMBON GUM. EUKALIPTA 90 g HER,ŠUMI,PAKIRANA HRANA I PIĆE,kom,"0,090","1,29",,"14,33",,"1,29",,
8718951048461,10006781,AJAX FRESH BLUE 750 ml,AJAX,NEPREHRANA,kom,"0,750","2,99",,"3,99",,"2,99",,
3858894540297,10006867,KRASTAVCI KIS.EXCL.350 g Do OR,DOORA,PAKIRANA HRANA I PIĆE,kom,"0,170","2,69",,"15,82",,"2,69",,
8076800105735,10006874,TJ.BARILLA PENNE BR.73 1 kg,BARILLA,PAKIRANA HRANA I PIĆE,kom,"1,000","3,69",,"3,69",,"3,69",,
8000500238912,10006912,KINDER COUNTRY 47 g,FERRERO SNACKS,PAKIRANA HRANA I PIĆE,kom,"0,047","1,49",,"31,7",,"1,49",,
3574661476391,10006966,TAMPONI O.B.PRO COMF.SUP/PL 16,O.B.,NEPREHRANA,kom,"1,000","4,49",,"4,49",,"4,49",,
8000500192801,10007006,FERRERO ROCHER 100 g T8,FERRERO PRALINE,PAKIRANA HRANA I PIĆE,kom,"0,100","4,29",,"42,9",,"4,29",,
4005900907134,10007019,NIVEA SUN SENSIT. ALERG.200 ml,NIVEA,NEPREHRANA,kom,"0,200","20,99",,"104,95",,"20,99",,
3858881327207,10007020,JEČMENA KAŠA 500 g KLARA,KLARA,PAKIRANA HRANA I PIĆE,kom,"0,500","1,45",,"2,9",,"1,45",,
3850159121760,10007044,KOBASICA PARIŠKA XXL VINDIJA,CEKIN,HLAĐENO I SMRZNUTO,kom,"1,200",,"2,99","2,49","5,99","5,99",,
8000440112372,10007063,VODKA KEGLEVICH 1 L  CLASSIC,KEGLEVICH,PAKIRANA HRANA I PIĆE,kom,"1,000","13,99",,"13,99",,"13,99",,
7312040017034,10007076,VODKA ABSOLUT BLUE 1L,,PAKIRANA HRANA I PIĆE,kom,"1,000","24,99",,"24,99",,"24,99",,
3850104266652,10007087,POVRTNI TEMELJ. 112 g PODRAVKA,PODRAVKA,PAKIRANA HRANA I PIĆE,kom,"0,112","2,99",,"26,7",,"2,99",,
5999109581914,10007141,FINISH 800 ml SJAJILO REGULAR,FINISH,NEPREHRANA,kom,"0,800","6,99",,"8,74",,"6,99",,
3858884090528,10007155,ČAJ KAMILICA 20*1 g NATURAVITA,NATURAVITA,PAKIRANA HRANA I PIĆE,kom,"0,020","1,59",,"79,5",,"1,59",,
3838700040432,10007286,BOMBON TVRDI JABUKA 100 g ŠUMI,ŠUMI,PAKIRANA HRANA I PIĆE,kom,"0,100","1,49",,"14,9",,"1,49",,
3850158401450,10007331,"LIKER CHERRY BRANDY0,70 L UK.B",MARASKA,PAKIRANA HRANA I PIĆE,kom,"0,700","11,99",,"17,13",,"11,99",,
8588006246193,10007336,ŽARULJA 60 W 230 V E14 ALICA,,NEPREHRANA,kom,"1,000","0,89",,"0,89",,"0,89",,
3859891423019,10007346,"VINO PLAVAC MALI 0,75 L GRGIĆ",GRGIĆ,PAKIRANA HRANA I PIĆE,kom,"0,750","38,49",,"51,32",,"38,49",,
3850112110688,10007347,"LIKER MEDICA 0,1 L BADEL",,PAKIRANA HRANA I PIĆE,kom,"0,100","1,89",,"18,9",,"1,89",,
8411778600385,10007365,UMAK SALSA MEKSIČKA 90 g ZANU,,PAKIRANA HRANA I PIĆE,kom,"0,090","2,29",,"25,44",,"2,29",,
8076809523523,10007373,TJ.BARILLA RIGA.BR.20 500 g,BARILLA,PAKIRANA HRANA I PIĆE,kom,"0,500","2,99",,"5,98",,"2,99",,
7638900247893,10007378,BATERIJE ENER.LR03 AAA 4/1 ALK,ENERGIZER,NEPREHRANA,kom,"4,000","4,99",,"1,25",,"4,99",,
3850291049311,10007475,KAVA MLJEV. COLOMBIA 250 g FRA,FRANCK,PAKIRANA HRANA I PIĆE,kom,"0,250","7,49",,"29,96",,"7,49",,
3877000505487,10007477,GRAŠAK SMRZNUTI 1000 g AG,AG FRIGO,HLAĐENO I SMRZNUTO,kom,"1,000","4,29",,"4,29",,"4,29",,
3600540335647,10006973,COLOR NATURALS 7 BLOND,GARNIER,NEPREHRANA,kom,"1,000","5,29",,"5,29",,"5,29",,
9005800222882,10007090,GEL ZA TUŠ.250 ml NIVEA KREMAS,NIVEA,NEPREHRANA,kom,"0,250","2,99",,"11,96",,"2,99",,
53101884,10007154,LIZALICA SA ŽVAKOM 15 g ČUNGA,CUNGA LUNGA,PAKIRANA HRANA I PIĆE,kom,"0,015","0,39",,26,,"0,39",,
3856014101618,10007157,KEKS PRINCEZA ČOK.KOKOS 230 g,KOESTLIN,PAKIRANA HRANA I PIĆE,kom,"0,230","3,29",,"14,3",,"3,29",,
290876,10007190,STOLNO GROŽĐE BIJELO SNIŽENO,,SVJEŽI ODJELI,kg,"1,000","1,9",,"1,9",,"1,75",,
3859889179409,10007242,TARTUFI I ŠAMPINJONI 80 g,STANDARD,HLAĐENO I SMRZNUTO,kom,"0,080","7,49",,"93,63",,"7,49",,
3850111753848,10007258,SRED. ZA ODMAŠĆ. 650 mL PERMETAL UNIVERSAL,PERMETAL,NEPREHRANA,kom,"0,650",,"1,99","3,06","3,05","3,05",,
80052807,10007295,DESERT ML.PARADISO 29 g KINDE,KINDER,HLAĐENO I SMRZNUTO,kom,"0,029","0,69",,"23,79",,"0,69",,
3856014120053,10007315,KEKS CH.CO. CRISPY 200 g KOEST,KOESTLIN,PAKIRANA HRANA I PIĆE,kom,"0,200","1,88",,"9,4",,"1,88",,
5310001146887,10007406,BECUTAN KREMA 50 ml,BECUTAN,NEPREHRANA,kom,"0,050","2,99",,"59,8",,"2,99",,
3859888852020,10007430,"VINO GRAŠEVINA 0,75 L DIKA",DIKA,PAKIRANA HRANA I PIĆE,kom,"0,750","6,99",,"9,32",,"6,99",,
3858881083851,10007432,ČAJ BOROVNICA 55 g OMOT FR,FRANCK,PAKIRANA HRANA I PIĆE,kom,"0,055","2,65",,"48,18",,"2,65",,
5054563200686,10007435,PASTA ZA Z. 125 ml AQUAFRESH AC,AQUAFRESH,NEPREHRANA,kom,"0,125","2,99",,"23,92",,"2,99",,
3838824085272,10007457,DEO SPRAY 150 ml FA SPORT,FA,NEPREHRANA,kom,"0,150","4,29",,"28,6",,"4,29",,
3858882922104,10007536,DATULE BEZ KOŠTICA 400 g ADVEN,ADVENT,PAKIRANA HRANA I PIĆE,kom,"0,400","2,69",,"6,73",,"2,69",,
3838700040104,10007569,BOMBON TVRD.ŠVICAR.MENT.100 g,ŠUMI,PAKIRANA HRANA I PIĆE,kom,"0,100","1,05",,"10,5",,"1,05",,
8712561534444,10007579,DEO SPRAY 150 ml REXONA INVISI,REXONA,NEPREHRANA,kom,"0,150","5,29",,"35,27",,"5,29",,
4007933454043,10007603,BIO KRUH INTEGRALNI 500 g DELB,DELBA,PAKIRANA HRANA I PIĆE,kom,"0,500","1,89",,"3,78",,"1,89",,
8000440396390,10007623,"STOCK 84 38% 0,7 L",STOCK 84,PAKIRANA HRANA I PIĆE,kom,"0,700","15,99",,"22,84",,"15,99",,
5900627090444,10007675,"WOOLITE 1,8 L COLOR",WOOLITE,NEPREHRANA,kom,"1,800",,"5,85","3,25","8,39","12,49",,
3859888163058,10007733,ZAČIN PAPRIKA MLJ.LJ.100 g ŠAF,,PAKIRANA HRANA I PIĆE,kom,"0,100","1,99",,"19,9",,"1,99",,
3850104249907,10007738,SKUŠA FILET U MAS. ULJU 115 g,EVA,PAKIRANA HRANA I PIĆE,kom,"0,115","3,49",,"30,35",,"3,49",,
8001860258633,10007748,GALETE RIŽINE INT.150 g RISO S,RISO SCOTTI,PAKIRANA HRANA I PIĆE,kom,"0,150","2,69",,"17,93",,"2,69",,
8001860810008,10007796,BIO NAPITAK OD RIŽE 1 L SCOTTI,RISO SCOTTI,PAKIRANA HRANA I PIĆE,kom,"1,000","2,79",,"2,79",,"2,79",,
3858882290463,10007830,RIŽA PARBOILED 4*125 g FRUCT,KRESTO,PAKIRANA HRANA I PIĆE,kom,"0,500","2,29",,"4,58",,"2,29",,
3850159140495,10007850,PILEĆI KROK.SIR/ŠUN/SEZ. 600 g,,HLAĐENO I SMRZNUTO,kom,"0,600","7,99",,"13,32",,"7,99",,
7613031868063,10007886,FRISKIES SM 300 g LOSOS POV.,FRISKIES,NEPREHRANA,kom,"0,300","2,29",,"7,63",,"2,29",,
8710908778230,10007942,LOSION 400 ml DOVE  COCONUT OI,DOVE,NEPREHRANA,kom,"0,400",,"6,99","17,48","8,99","8,99",,
59092575,10008004,DEO ROLL-ON 50 ml FM CLEAN COM,FA,NEPREHRANA,kom,"0,050","5,99",,"119,8",,"5,99",,
3858882681704,10008070,KRPA ZA POD 50X60 BRAVO,,NEPREHRANA,kom,"1,000","1,29",,"1,29",,"1,15",,
8006540063330,10008111,ŠAMPON 250 ml H&S CLASSIC CLEA,HEAD AND SHOULDERS,NEPREHRANA,kom,"0,250","4,49",,"17,96",,"4,49",,
7702018390816,10007513,BRIJAČ GILL. PROGLIDE FLEXBALL,GILLETTE,NEPREHRANA,kom,"1,000","21,49",,"21,49",,"21,49",,
5997381312257,10007529,KREMA ZA TOR.VANIL.45 g DR.OET,DR. OETKER,PAKIRANA HRANA I PIĆE,kom,"0,045","1,69",,"37,56",,"1,69",,
8600114009191,10007660,KOLAČ NARANČA CHOCO 77 g JAFFA,JAFFA,PAKIRANA HRANA I PIĆE,kom,"0,077","1,05",,"13,64",,"1,05",,
3858890207644,10007674,PAŠTETA KOKOŠJA JETRENA 100 g,GAVRILOVIĆ,PAKIRANA HRANA I PIĆE,kom,"0,100","1,29",,"12,9",,"1,29",,
291049,10007726,ŠUNKA PREMIUM VAC VINDIJA,DELICIA,HLAĐENO I SMRZNUTO,kg,"1,000","14,49",,"14,49",,"14,49",,
7613034946935,10007755,CAPPUCCINO IRISH CR.176 g NESC,NESCAFE,PAKIRANA HRANA I PIĆE,kom,"0,176",,"2,69","15,28","4,49","4,49",,
3600540335760,10007760,"COLOR NATURALS 4,3 CH DO",GARNIER,NEPREHRANA,kom,"1,000","5,29",,"5,29",,"5,29",,
3850139180046,10007809,KOBASICA ČEŠNJOVKA 300 g,PIK,HLAĐENO I SMRZNUTO,kom,"0,300","4,75",,"15,83",,"4,75",,
3858890977035,10007927,"NAPITAK NEG.TREŠNJA.1,5 L JUIC",JUICY FRUITS,PAKIRANA HRANA I PIĆE,kom,"1,500","1,79",,"1,19",,"1,79",,
8000319342701,10007928,RIŽA RIBE 1 kg MITTINO,MITTINO,PAKIRANA HRANA I PIĆE,kom,"1,000","4,29",,"4,29",,"4,29",,
3830003054499,10007950,HREN DELIKATESNI 190 g NATURET,NATURETA,PAKIRANA HRANA I PIĆE,kom,"0,190","2,99",,"15,74",,"2,99",,
3858881085961,10007973,CAPPUCCINO IRISH 200 g FRANCK,FRANCK,PAKIRANA HRANA I PIĆE,kom,"0,200","3,79",,"18,95",,"3,79",,
3858881046740,10008032,ČOKOLADA GOGA 90 g KANDIT,GOGA,PAKIRANA HRANA I PIĆE,kom,"0,090","1,59",,"17,67",,"1,59",,
4014400901412,10008053,BOMBONJERA MERCI HERBE 250 g,MERCI,PAKIRANA HRANA I PIĆE,kom,"0,250","8,49",,"33,96",,"8,49",,
3859889164252,10008124,"VINO PLAVAC 0,75 L TOMIĆ",TOMIĆ,PAKIRANA HRANA I PIĆE,kom,"0,750","13,49",,"17,99",,"13,49",,
8717163972717,10008129,KREMA UNIVER.75 ml DOVE INTEN,DOVE,NEPREHRANA,kom,"0,075",,"1,19","15,87","1,59","3,49",,
5000329002278,10008157,GIN 1L BEEFEATER,,PAKIRANA HRANA I PIĆE,kom,"1,000","27,49",,"27,49",,"27,49",,
2122024,10008231,PRŠUT PREM.KOST VAC /kg DELICATO,DELICATO,HLAĐENO I SMRZNUTO,kg,"1,000","6,49",,"6,49",,"6,49",,
3850159125034,10008268,PILEĆA PRSA U OVIT.500 g VI,CEKIN,HLAĐENO I SMRZNUTO,kom,"0,500","5,29",,"10,58",,"5,29",,
5000347084065,10008298,ZUBNI KONAC 30 m SENSODYNE,SENSODYNE,NEPREHRANA,kom,"1,000","4,99",,"4,99",,"4,99",,
8006320046287,10008319,SPREJ 400ml VAPE ZA MUHE,VAPE,NEPREHRANA,kom,"0,400",,"3,09","7,73","4,99","4,99",,
3850131005118,10008341,"IZOTONIK 0,50 L HIDRA PET",,PAKIRANA HRANA I PIĆE,kom,"0,500","1,35",,"2,7",,"1,35",,
5900942165209,10008342,VREĆICE ZA LED CUBE 240 KOCKI,PACLAN,NEPREHRANA,kom,"1,000","1,45",,"1,45",,"1,45",,
3850104268007,10008389,ČAJ UVIN 30 g UROSAL PODRAVKA,PODRAVKA,PAKIRANA HRANA I PIĆE,kom,"0,030","1,79",,"59,67",,"1,79",,
3850104264443,10008467,DŽEM ŠIPAK 20 g PVC PODRAVKA,PODRAVKA,PAKIRANA HRANA I PIĆE,kom,"0,020","0,25",,"12,5",,"0,25",,
4000290911754,10008478,PRONTO CERA PARQUET 750 ml,PRONTO,NEPREHRANA,kom,"0,750","7,99",,"10,65",,"7,99",,
3850104216770,10008482,PRAŠAK ZA PECIVO 12 g PODRAVKA,DOLCELA,PAKIRANA HRANA I PIĆE,kom,"0,012","0,19",,"15,83",,"0,19",,
3500610031281,10008534,"VINO CHATEAU 0,75 L FONFROIDE",CHATTEAU FONFROIDE,PAKIRANA HRANA I PIĆE,kom,"0,750","6,49",,"8,65",,"6,49",,
8720181291562,10008574,DEO SPRAY 150 ml DOVE INVISIBL,DOVE,NEPREHRANA,kom,"0,150","5,99",,"39,93",,"5,99",,
3850104260940,10008585,JUHA FINI MINI RAJČ/MOZZ 23 g,FINI MINI,PAKIRANA HRANA I PIĆE,kom,"0,023","0,85",,"36,96",,"0,85",,
42277309,10008640,KREMA 150 ml NIVEA MEN STYLING,NIVEA,NEPREHRANA,kom,"0,150","7,99",,"53,27",,"7,49",,
3850220153805,10008651,HRENOVKE PILEĆE EXTRA 100 g,,HLAĐENO I SMRZNUTO,kom,"0,100","0,59",,"5,9",,"0,59",,
4008496594726,10008710,BATERIJE LR03 AAA BLI2 VARTA,VARTA,NEPREHRANA,kom,"1,000","2,19",,"2,19",,"2,19",,
8008110258610,10008724,PILEĆA MORTADELA 120 g NAREZAK,AEQUILIBRIUM,HLAĐENO I SMRZNUTO,kom,"0,120","1,55",,"12,92",,"1,55",,
40409801,10008728,SIR PLAVI 100 g PALADIN,,HLAĐENO I SMRZNUTO,kom,"0,100","2,69",,"26,9",,"2,69",,
4005800239458,10008733,HANSAPLAST UNIVERSAL 40/1,HANSAPLAST,NEPREHRANA,kom,"40,000","4,25",,"0,11",,"4,29",,
4000446017712,10008755,MUESLI 5 VRSTA ŽIT. 500 g VIOL,,PAKIRANA HRANA I PIĆE,kom,"0,500","4,95",,"9,9",,"4,95",,
8690770323045,10008142,KVASAC INSTANT 100 g DR.OETKER,DR. OETKER,PAKIRANA HRANA I PIĆE,kom,"0,100","1,49",,"14,9",,"1,49",,
9062300131670,10008151,KAŠICA KRUŠKE VILJAM. 190 g HI,HIPP FOOD,PAKIRANA HRANA I PIĆE,kom,"0,190","1,79",,"9,42",,"1,79",,
3858892940341,10008165,SLADOLED GOLD COCONUT 500 ml,BONDI,HLAĐENO I SMRZNUTO,kom,"0,500","5,99",,"11,98",,"5,99",,
3830001291742,10008188,SAPUN TEK. 300 ml AFRODITA VAN,AFRODITA,NEPREHRANA,kom,"0,300","3,45",,"11,5",,"3,45",,
3850104263521,10008214,ŽITARICE LINO CRUNCH 500 g POD,LINO,PAKIRANA HRANA I PIĆE,kom,"0,500","5,29",,"10,58",,"5,29",,
3870128017238,10008216,VIOLETA SR. ZA POD. 1 L FLOW.,VIOLETA,NEPREHRANA,kom,"1,000","3,29",,"3,29",,"3,29",,
7622201125721,10008252,ČOKOLADA KREMA I KEKS 100 g MI,MILKA,PAKIRANA HRANA I PIĆE,kom,"0,100","2,65",,"26,5",,"2,65",,
3859889291019,10008256,VINO PELJEŠAC CRNO 1 L PUTNIKO,,PAKIRANA HRANA I PIĆE,kom,"1,000","4,79",,"4,79",,"4,79",,
3838945502757,10008327,FRUTEK SOK MRKVA 125 ml,FRUTEK,PAKIRANA HRANA I PIĆE,kom,"0,125",,"0,79","6,32","1,05","1,05",,
7613033006951,10008383,NESCAFE GOLD BEZ KOF. 200 g ST,NESCAFE,PAKIRANA HRANA I PIĆE,kom,"0,200","15,49",,"77,45",,"13,49",,
5449000270139,10008513,"LEDENI ČAJ BRE/RUŽ0,5 L FUZETE",FUZE TEA ZERO,PAKIRANA HRANA I PIĆE,kom,"0,500","1,35",,"2,7",,"1,35",,
3600541309081,10008539,ŠAMPO 250 ml FRUCTIS GOODBYE D,FRUCTIS,NEPREHRANA,kom,"0,250","3,69",,"14,76",,"3,49",,
3850164310180,10008556,OCAT ALKOHOLNI 9% 3 L KISKO,KISKO,PAKIRANA HRANA I PIĆE,kom,"3,000","3,99",,"1,33",,"3,99",,
3850104280894,10008580,ZAČIN DIMLJ.MLJ.PAPR. 70 g PO,VEGETA MAESTRO,PAKIRANA HRANA I PIĆE,kom,"0,070","1,59",,"22,71",,"1,59",,
3838929551023,10008603,PAŠTETA TUNINA CLASSIC 95 g,DELAMARIS,PAKIRANA HRANA I PIĆE,kom,"0,095","2,69",,"28,32",,"2,69",,
8600043023305,10008717,KEKS PLAZMA MINI CHOCO 170 g B,PLAZMA,PAKIRANA HRANA I PIĆE,kom,"0,170","2,49",,"14,65",,"2,49",,
3850104216930,10008722,ŠLAG KREMA VANILIJA 45 g PODRA,DOLCELA,PAKIRANA HRANA I PIĆE,kom,"0,045","1,59",,"35,33",,"1,59",,
3014260101503,10008745,ČETKICA ZA Z OB CHARCOAL BL 3,ORAL B,NEPREHRANA,kom,"3,000","3,79",,"1,26",,"3,79",,
8714100193488,10008754,OSVJ. WC 3x55 g DOMESTOS PINK,DOMESTOS,NEPREHRANA,kom,"0,165",,"2,19","13,27","3,15","6,99",,
8595054905767,10008762,DOBRA RIŽINA KAŠA ČOKO. 60 g,,PAKIRANA HRANA I PIĆE,kom,"0,060","1,25",,"20,83",,"1,25",,
8607000136719,10008763,METLA SIRKOVA MALA 3XŠIVENA,,NEPREHRANA,kom,"1,000","3,99",,"3,99",,"3,99",,
3859893243011,10008771,"VINO MUŠKAT 0,50 L KOZLOVIĆ",KOZLOVIĆ,PAKIRANA HRANA I PIĆE,kom,"0,500","16,49",,"32,98",,"16,49",,
3850104280108,10008788,KAŠICA JABUKA KEKS 190 g LINO,LINO,PAKIRANA HRANA I PIĆE,kom,"0,190","1,69",,"8,89",,"1,69",,
90446016,10008804,"RED BULL RED EDITION 0,25 L",,PAKIRANA HRANA I PIĆE,kom,"0,250","1,79",,"7,16",,"1,79",,
4262393721993,10008821,IGRAČKA S BOMB. VENTIL. 5 g,,PAKIRANA HRANA I PIĆE,kom,"0,005","3,29",,658,,"3,29",,
8600599002755,10008869,"VODA GAZ.1,35 L MIVELA",,PAKIRANA HRANA I PIĆE,kom,"1,350","1,55",,"1,15",,"1,55",,
3850354013754,10008892,POVRĆE ZA FRANC. SALAT. 450 g BRZO&FINO,BRZO & FINO,HLAĐENO I SMRZNUTO,kom,"0,450","1,79",,"3,98",,"1,79",,
3831070659952,10008921,KREMA DNEVNA 50 ml CALENDULA,AFRODITA,NEPREHRANA,kom,"0,050","9,49",,"189,8",,"9,49",,
3838945501095,10008952,FRUTABELA ŠUMSKO VOĆE 30 g,FRUCTAL FRUTABELA,PAKIRANA HRANA I PIĆE,kom,"0,030","0,85",,"28,33",,"0,85",,
8000440600022,10008955,"STOCK 84 RIS.0,70 L+2 ČAŠE",STOCK 84,PAKIRANA HRANA I PIĆE,kom,"0,700","20,49",,"29,27",,"20,49",,
5000204306972,10008981,GLADE GEL LJET.CVIJET 150 g,GLADE,NEPREHRANA,kom,"0,150","3,29",,"21,93",,"3,29",,
5200701005174,10008989,JAJE IZNENAĐ. 10 g PJ MASKS,,PAKIRANA HRANA I PIĆE,kom,"0,010","1,55",,155,,"1,55",,
3850102128433,10008991,ČOKOLADA ML. MANJE ŠEĆ.80 g DO,DORINA,PAKIRANA HRANA I PIĆE,kom,"0,080","3,29",,"41,13",,"3,29",,
4251760802526,10008995,"NAPITAK GAZ.0,75 L TONIC THOM",,PAKIRANA HRANA I PIĆE,kom,"0,750","5,49",,"7,32",,"5,49",,
3850104430084,10009002,MEDOLINO 200 g LINO JUNIOR POD,LINO,PAKIRANA HRANA I PIĆE,kom,"0,220","2,75",,"12,5",,"2,75",,
2122266,10009024,SLANINA SUHA BIJELA VAC /kg,MM,HLAĐENO I SMRZNUTO,kg,"1,000","8,99",,"8,99",,"8,99",,
3858882924290,10009038,BIO NAMAZ KIKIRIKI HRS.340 g A,,PAKIRANA HRANA I PIĆE,kom,"0,340","4,99",,"14,68",,"4,99",,
3850105155498,10009054,OSV. PROSTORA 340 ml BIS LAVAN,BIS,NEPREHRANA,kom,"0,340","3,55",,"10,44",,"3,55",,
3858892941089,10009058,SLADOLED PREM. WHITE & COC 1 L,BONDI,HLAĐENO I SMRZNUTO,kom,"1,000","3,99",,"3,99",,"3,99",,
80751151,10009124,NUTELLA COPPETTA 15 g T15*60,FERRERO NUTELLA,PAKIRANA HRANA I PIĆE,kom,"0,015","0,55",,"36,67",,"0,55",,
4005808135318,10009131,SAPUN 100 g NIVEA KREMASTI,NIVEA,NEPREHRANA,kom,"0,100","1,59",,"15,9",,"1,49",,
5000204350814,10009132,BIOSHOUT SPREJ  500 ml,BIOSHOUT,NEPREHRANA,kom,"0,500",,"3,99","7,98","5,29","5,29",,
8600939212448,10009157,ŠTAPIĆI KIKIRIKI 230 g PRIMA,PRIMA,PAKIRANA HRANA I PIĆE,kom,"0,230","1,79",,"7,78",,"1,79",,
3859888214347,10009187,"VINO POSTUP 0,75 L SKARAMUČA",SKARAMUČA,PAKIRANA HRANA I PIĆE,kom,"0,750","13,99",,"18,65",,"13,99",,
8022734000103,10009214,OCAT ACETO BALS. 200 ml DUE VI,,PAKIRANA HRANA I PIĆE,kom,"0,200","16,49",,"82,45",,"16,49",,
9001414015100,10009239,ZAČIN KOPAR 11 g  VR.KOTANYI,KOTANYI,PAKIRANA HRANA I PIĆE,kom,"0,011","1,05",,"95,45",,"1,05",,
5038483866047,10009332,PREZERVATIVI DUREX FETHERLITE,DUREX,NEPREHRANA,kom,"3,000","4,99",,"1,66",,"4,99",,
2131168,10009343,SIR TRAPIST VAC /kg PAŠKA SIRA,,HLAĐENO I SMRZNUTO,kg,"1,000","19,49",,"19,49",,"19,49",,
8001090877154,10009428,ŠAMPON 400 ml HE REPAIR ARGAN,HERBAL ESSENCES,NEPREHRANA,kom,"0,400",,"1,39","3,48","2,79","5,99",,
3858891591025,10009434,KREKER CASINO MIX 300 g BOBI,BOBI,PAKIRANA HRANA I PIĆE,kom,"0,300","2,69",,"8,97",,"2,69",,
3858881586079,10009454,ZAČIN MJEŠ.DALM.18 g ST.NADAL,,PAKIRANA HRANA I PIĆE,kom,"0,018","1,89",,105,,"1,89",,
8710605027006,10009493,UMAK SLATKO KISELI 240 ml GO T,,PAKIRANA HRANA I PIĆE,kom,"0,240","3,69",,"15,38",,"3,69",,
3858891010076,10009517,DJEČJA MAST GALEN.LAB.150 ml,JGL,NEPREHRANA,kom,"0,150","7,49",,"49,93",,"7,49",,
3856007906824,10009556,KREMA 50 ml ROSAL CLEAN COLLAG,ROSAL,NEPREHRANA,kom,"0,050","8,29",,"165,8",,"8,29",,
8606011898876,10008867,HUMUS PIKANT 200 g,,HLAĐENO I SMRZNUTO,kom,"0,200","2,49",,"12,45",,"2,49",,
